TIC_ID,ra,dec,Tmag
274146275,143.542538674759,-89.2788462285146,11.4564
323473680,72.0644120314653,-88.9321866890797,11.4246
323473714,71.7369998342566,-89.3019072979052,11.1844
302994935,41.0110390449001,-88.1348303970964,11.5271
267195124,51.8268127673975,-89.4616608414435,11.8488
267194964,52.4149445276753,-88.2465874672294,7.6539001
323433070,68.4868926771325,-88.3547606761262,11.4518
323433206,67.213689977109,-89.5849347969958,11.3437
270277190,16.8781211032177,-88.4578121648085,9.007
302995051,40.3165205287014,-89.2816954301291,11.9886
374016859,161.620100986871,-88.1366868238665,10.9696
267168728,50.3114739260103,-88.081099827981,10.0816
267168730,51.2609030050868,-88.0879428332866,11.4919
400734561,88.3298553597444,-88.7997551335763,11.4252
318612777,7.12156300728547,-89.0272572610358,11.6949
318612810,6.75947677985465,-89.3553426457956,11.6261
323431565,66.9921643501453,-88.4812135136776,10.3782
323431646,66.3239848041879,-89.3429178160658,11.1064
323424874,66.4999376326357,-88.0515714876806,11.9042
302994928,40.6160852849633,-88.0728177136961,9.0432997
302994978,40.4753931731804,-88.4341230651577,10.6926
410273042,0.33353720143612,-89.4810635713813,10.3861
394780871,29.0972299317756,-88.7465453087026,11.6158
369780140,146.889071707942,-88.2097344763214,11.6294
410306976,8.28360495494997,-89.0606895948505,10.6837
410306782,8.94734928793086,-88.0303186456356,10.9681
410306992,8.83226173602368,-89.1779778069988,11.3867
410306905,8.47139315463347,-88.6220970203171,8.8298998
410273035,1.1532358998317,-89.3581900810579,10.8582
394724051,20.7780540336287,-88.049180896221,10.769
394758125,26.4858077208928,-88.1338549067729,11.523
394724091,20.1429800616716,-88.2314359347712,11.4871
397231286,100.195893167233,-88.255878734313,11.4156
397191844,96.1297436766605,-88.3963714542843,10.3629
397231246,100.602810536549,-88.0377722537271,10.9967
318612696,6.54481868908617,-88.3185128147974,8.9615002
270278755,18.2884990278255,-88.5816740200342,11.2594
270278779,18.5302298188438,-88.8547765322466,9.8704996
323424881,66.718563653461,-88.0842457564122,11.4519
274034166,41.8250080351006,-88.0474036859947,10.9273
274034173,41.2251259734541,-88.1201343458041,11.3654
405465759,113.92302040021,-89.861007513913,10.3057
405469153,12.384768922282,-89.3294189254129,11.8854
405457865,10.6850211436009,-89.503174588356,11.768
405459430,11.1427675838654,-88.2448897830428,11.7324
267167071,49.5891429860892,-88.2516975855785,11.605
471012703,30.6674858616626,-88.5270543888374,11.8943
270277291,16.4007489552986,-89.4268459753865,10.4113
270277246,16.7755429676706,-88.9183063273109,11.1049
270277241,16.4426751585109,-88.852946041605,11.6951
270278795,18.9241698231138,-89.005480314265,11.4002
374018985,167.082497245565,-88.3502679459375,7.4562001
274226521,29.623558028142,-88.6964148697389,11.3312
410307033,7.49939590863554,-89.5055393357703,10.9579
410306799,9.13086057165229,-88.0738352050651,11.3143
410305151,7.75677921099347,-88.3596948665609,11.6483
410305216,7.81626887427873,-88.9216694116305,10.5008
362083806,105.425424398401,-89.2483596368422,11.1377
267118708,48.4904498365151,-88.034847321165,11.6553
410307049,5.08113964784378,-89.8105521596701,9.0379
405467265,11.5219352387932,-89.5263446892022,10.0553
405459466,11.8629315552213,-88.3919496770528,11.4988
279799292,37.4814008736591,-89.4543322161406,10.8089
323443953,70.2471578899452,-88.5909407950864,11.5306
323434599,69.2069786783079,-88.1507608963147,11.899
323434598,69.750594305,-88.1507383758076,9.6419001
394756559,25.0739988965346,-88.2573779665581,11.9023
394734441,23.152724053342,-88.4162938072258,9.9048004
274226450,30.1896460984775,-88.1695985704179,11.9382
274226424,30.0784570777553,-88.0246416925024,10.8816
274226572,30.2187040582778,-89.1028194912169,11.9895
274226456,29.4668676068336,-88.220983404921,11.8009
274058450,45.1447447102522,-88.050028073861,9.3657999
274058471,44.635186027161,-88.1688968599889,11.8675
274058503,45.2137064642486,-88.3931608163883,11.7266
323443870,70.6373081399797,-88.039517516875,9.3128996
322277637,297.237354129206,-89.120641103458,10.5329
405469163,12.9918153458235,-89.4574595300275,11.3133
267118718,48.4060377239424,-88.0953687128244,11.8983
274228124,31.7171453690603,-88.5837741126322,9.3324003
362083761,104.79218096198,-88.9888844813239,11.802
405436597,2.1822877528974,-88.2299839808096,9.7124996
279799143,38.4873152441964,-88.4379073161417,11.8215
279799236,38.481452359551,-88.9254689605864,10.6308
279799097,37.5448273238949,-88.2413991019516,10.2772
279799137,38.3935395760341,-88.42563778166,10.1497
279799081,38.7172279130353,-88.1731119867495,11.9436
279799180,38.0037572099767,-88.5998479481835,11.9035
279799164,37.8189470027329,-88.5284659290398,9.8106003
394734462,23.576036410317,-88.5514483828252,11.4674
394734470,23.4353968429237,-88.6459366904919,10.225
394734378,23.2435976074132,-88.0274933109427,11.7919
394820284,35.7318081739634,-88.5610544184577,10.8269
394722499,19.9209059163437,-88.4968977949236,11.898
394734494,23.0850898052032,-88.7576088030124,11.9283
394779311,27.8932497328816,-88.5575283234189,11.7284
394780785,29.0215602916755,-88.1956116705831,9.7357998
274034290,41.6145741694423,-89.4013501491206,10.4306
274034283,40.9494869723007,-89.2889096800767,11.8832
267168737,50.3305148521083,-88.1548700492561,11.5398
394732835,21.8115597991398,-88.2743394948676,11.5247
451508049,255.731070234514,-88.9521615711291,10.8395
394724059,20.1485360235838,-88.0815621485651,11.6593
394779282,27.2990591206815,-88.357424011643,7.9949999
394779283,27.2596834728738,-88.3590500167004,10.2366
394779339,27.9710341655789,-88.7039906287702,11.9254
388242407,98.0373030088748,-89.5737375186095,9.5774002
388242409,98.3725507657388,-89.6572217208046,10.5375
394734371,22.4494592780559,-88.0093953040855,11.8754
362080066,103.951008913152,-88.3577358429829,10.7695
397233009,101.240989487051,-88.027447982122,10.4353
397191823,95.7420146109823,-88.2949389002031,9.7131996
397233166,101.554403247764,-89.0483309981119,9.0022001
397191903,96.102355042585,-88.7720443253838,11.6674
397233131,102.073732824657,-88.7236565148352,10.3568
397191899,95.4987761241734,-88.7413103670497,9.3376999
397233049,101.847628513154,-88.2381745204174,10.1063
397233096,101.687875872917,-88.5015534677543,10.1186
397233084,101.664010266652,-88.4358939214177,11.7717
397233151,101.264516257171,-88.9500729080624,11.4553
397233052,101.845263153805,-88.2847923471043,11.6799
323434582,69.6077257080681,-88.0510297780708,11.2798
323442317,69.5317311773368,-89.118454845847,11.9101
362080098,103.499402154007,-88.4676851540006,10.854
394818707,34.643559728474,-88.1457235351871,7.4816999
267118794,48.0420231827192,-88.4923375648331,11.1402
274035784,43.3663106383995,-88.9208969496841,11.5043
274058455,44.6973604209541,-88.0800191956791,10.7581
274035751,43.4213591099056,-88.6030711295708,11.3521
325527369,3.60772372383286,-88.8532682519032,11.4597
325527349,3.04454439358988,-88.6784247966523,11.2179
322307026,0.212030506517577,-88.3283143210355,9.1096001
323444023,70.1827424522936,-89.1899779529576,10.3215
323443974,69.8304551825369,-88.7622668547504,11.9885
405468973,12.4246839527456,-88.0360018773234,9.3014002
405478685,17.1326286505855,-88.439807371178,9.8852997
323431661,64.7685581884105,-89.7854663194222,11.7877
274228180,30.7922343063661,-88.9253795119362,11.7646
374016981,162.44142362569,-88.7851354562886,11.9709
374016940,162.614480708109,-88.5419345515662,11.7891
374017005,162.540967443725,-88.998383350508,11.3007
274081938,73.4687651157525,-89.3470677853821,7.9442
274081942,73.6055558739718,-89.460858529283,10.9182
388242391,98.9696832977187,-89.3493304555453,9.7962999
323445628,72.2606767209365,-88.271153342244,5.0444002
323473582,71.3607123104342,-88.2876832772208,11.6688
461737278,82.9716194992891,-89.715844077566,10.273
405468982,12.863023207049,-88.0862653446521,10.5726
461737126,84.0128634655716,-88.1360274138494,11.3491
451508035,255.538246918748,-88.8485691066827,11.7424
451507904,254.774391786041,-88.141699433293,11.0358
274060026,74.0492489882815,-88.20842874588,10.9088
274060024,73.89461582478,-88.1923928845124,11.0554
394724199,20.8807083793513,-88.8518928875293,11.2647
404709052,92.0126023196818,-88.3746983242062,7.9141998
451507875,254.921573971751,-88.0183632885919,10.6121
402112182,13.9414665621364,-88.15304099965,10.83
402112203,13.7704214265524,-88.2653864898678,11.5423
402112266,14.0322229531436,-88.7049339213725,11.3439
