TIC_ID,ra,dec,Tmag
62085710,0.0,0.0,
46020827,0.0,0.0,
377780790,0.0,0.0,
147950620,0.0,0.0,
73848324,0.0,0.0,
392469577,0.0,0.0,
406941612,0.0,0.0,
243200602,0.0,0.0,
259377017,0.0,0.0,
394657039,0.0,0.0,
84339983,0.0,0.0,
158432813,0.0,0.0,
55275863,0.0,0.0,
198153540,0.0,0.0,
356867115,0.0,0.0,
167600516,0.0,0.0,
206544316,0.0,0.0,
231279777,0.0,0.0,
284925350,0.0,0.0,
229804573,0.0,0.0,
120096955,0.0,0.0,
43578383,0.0,0.0,
150799667,0.0,0.0,
159867591,0.0,0.0,
388599788,0.0,0.0,
201711688,0.0,0.0,
234523599,0.0,0.0,
186812530,0.0,0.0,
219279396,0.0,0.0,
229131855,0.0,0.0,
243601013,0.0,0.0,
435033113,0.0,0.0,
399954349,0.0,0.0,
281703650,0.0,0.0,
130415266,0.0,0.0,
354480981,0.0,0.0,
261257684,0.0,0.0,
120362128,0.0,0.0,
165544932,0.0,0.0,
144193015,0.0,0.0,
294750180,0.0,0.0,
193831684,0.0,0.0,
280836525,0.0,0.0,
27533327,0.0,0.0,
431999926,0.0,0.0,
321544283,0.0,0.0,
403224673,0.0,0.0,
141483710,0.0,0.0,
189161044,0.0,0.0,
146520535,0.0,0.0,
382506590,0.0,0.0,
117552817,0.0,0.0,
50745567,0.0,0.0,
235048452,0.0,0.0,
352428048,0.0,0.0,
192770024,0.0,0.0,
236166858,0.0,0.0,
441765447,0.0,0.0,
271893367,0.0,0.0,
427344083,0.0,0.0,
88977253,0.0,0.0,
176956893,0.0,0.0,
388807515,0.0,0.0,
235678745,0.0,0.0,
143022824,0.0,0.0,
237920046,0.0,0.0,
330598006,0.0,0.0,
141177454,0.0,0.0,
394050135,0.0,0.0,
219854185,0.0,0.0,
336128819,0.0,0.0,
174561409,0.0,0.0,
388874338,0.0,0.0,
152877846,0.0,0.0,
135700381,0.0,0.0,
409582419,0.0,0.0,
361828607,0.0,0.0,
275551375,0.0,0.0,
273206094,0.0,0.0,
443439167,0.0,0.0,
134378255,0.0,0.0,
378947211,0.0,0.0,
180587814,0.0,0.0,
137670939,0.0,0.0,
310591591,0.0,0.0,
490248940,0.0,0.0,
394300948,0.0,0.0,
404455880,0.0,0.0,
386990910,0.0,0.0,
305290629,0.0,0.0,
435899291,0.0,0.0,
280154375,0.0,0.0,
300140766,0.0,0.0,
248319209,0.0,0.0,
173019854,0.0,0.0,
470705995,0.0,0.0,
412626982,0.0,0.0,
357546047,0.0,0.0,
260965745,0.0,0.0,
429104645,0.0,0.0,
318171647,0.0,0.0,
277365679,0.0,0.0,
280183821,0.0,0.0,
190895488,0.0,0.0,
136854365,0.0,0.0,
321833914,0.0,0.0,
455155937,0.0,0.0,
125526902,0.0,0.0,
443316517,0.0,0.0,
431052468,0.0,0.0,
210703877,0.0,0.0,
352665759,0.0,0.0,
166091631,0.0,0.0,
380209186,0.0,0.0,
241810387,0.0,0.0,
127168000,0.0,0.0,
488279209,0.0,0.0,
278274994,0.0,0.0,
457248448,0.0,0.0,
371167604,0.0,0.0,
411353398,0.0,0.0,
403959776,0.0,0.0,
177855483,0.0,0.0,
245562412,0.0,0.0,
286688401,0.0,0.0,
299116616,0.0,0.0,
117521506,0.0,0.0,
