TIC_ID,ra,dec,Tmag
401821603,350.964208480583,-89.4215686480972,
402096977,131.564396898415,-88.4953196054524,
405253504,114.811873807635,-88.6780667089756,
405465759,113.92302040021,-89.861007513913,
405467230,11.3851964977614,-89.1690108524588,
405476976,15.5954628700234,-89.298940162582,
410305216,7.81626887427873,-88.9216694116305,
410306905,8.47139315463347,-88.6220970203171,
410390728,73.0884757982248,-89.2739046428677,
415972720,345.831636552551,-89.6612208312961,
419637885,341.770673,-88.324999,
419666736,341.375922232319,-88.8182944836866,
435934070,54.327409078554,-88.6476085799711,
451527506,260.015254151633,-89.1797190662773,
451600538,280.364173142089,-89.0491790621476,
461738957,97.8793,-88.1935,
461741162,117.045857135544,-88.4554867843513,
468148894,305.464966416238,-88.3805481588646,
468184895,317.195180931356,-88.956503248696,
468190615,320.73608004263,-88.6556909666356,
471016495,35.7929,-88.1146,
383715654,218.873300006533,-89.7717138983174,
257710733,5.35580631830456,-88.1218040562382,
257738202,31.8130764251051,-88.8338008701089,
267194964,52.4149445276753,-88.2465874672294,
267168728,50.3114739260103,-88.081099827981,
270278779,18.5302298188438,-88.8547765322466,
274228124,31.7171453690603,-88.5837741126322,
274228389,149.552901080339,-88.9439242964746,
279799236,38.481452359551,-88.9254689605864,
290492819,241.476207148048,-89.3085475823068,
290550782,243.519346894589,-88.010908371815,
290558713,245.496805431773,-88.1362205503422,
290558879,246.190481876561,-89.4415749460146,
302994978,40.4753931731804,-88.4341230651577,
317154919,76.9039298631908,-88.8702753544745,
317328068,57.0599970565741,-89.7728515954243,
317351809,63.4146356024184,-88.9494612583487,
318273949,302.728894521404,-88.4300070777358,
318614521,322.040544804871,-88.1365349871609,
323434598,69.750594305,-88.1507383758076,
323445628,72.2606767209365,-88.271153342244,
327831847,355.882662872237,-88.386168529364,
327853078,356.834977071184,-88.2840087795477,
346745925,287.053521605074,-88.8218089794363,
356333677,156.799856639954,-88.1511669964926,
362068282,102.810683297902,-88.5348746924085,
362080011,104.59956944993,-88.2288769119611,
362153865,110.8972355493,-88.8519184319076,
369768134,142.350655841437,-89.0162797394176,
369718807,130.522790356732,-89.4605368019842,
369366139,292.432951019592,-88.9315289784136,
369894394,165.941720773324,-89.2391568392066,
383381570,190.550844473589,-88.2366024171898,
383381662,189.612334189787,-88.7036883719786,
383381640,190.544544907289,-88.558067838733,
383390264,192.59175100575,-88.1210328259768,
383403515,195.12980629161,-88.6321502097238,
383505880,203.09136301752,-88.4399685882711,
383712827,217.453183593062,-89.0717775342106,
383745025,221.746248767191,-89.205554050013,
388242391,98.9696832977187,-89.3493304555453,
389013181,134.12408148208,-88.079293641985,
394820224,35.7932977435901,-88.1146169414532,
397233096,101.687875872917,-88.5015534677543,
