TIC_ID,sector,available,cadence,author
371066950,16,True,120.0,SPOC
384812248,18,True,120.0,SPOC
24400247,5,True,120.0,SPOC
410359089,9,True,120.0,SPOC
14948284,22,True,120.0,SPOC
63454475,14,True,120.0,SPOC
393639812,23,True,120.0,SPOC
8669966,25,True,120.0,SPOC
1981621672,19,True,120.0,SPOC
27112021,23,True,120.0,SPOC
377506471,17,True,120.0,SPOC
5205367,26,True,120.0,SPOC
125267683,7,True,120.0,SPOC
278413303,12,True,120.0,SPOC
191769621,17,True,120.0,SPOC
442918617,5,True,120.0,SPOC
234933888,6,True,120.0,SPOC
291145873,14,True,120.0,SPOC
128886984,11,True,120.0,SPOC
366557556,17,True,120.0,SPOC
49547177,6,True,120.0,SPOC
290348382,13,True,1800.0,QLP
90919952,13,True,1800.0,QLP
143257766,27,True,120.0,SPOC
24094603,13,True,1800.0,QLP
304774444,66,True,200.0,TESS-SPOC
405862830,13,True,1800.0,TESS-SPOC
269450900,13,True,120.0,SPOC
425721385,27,True,120.0,SPOC
91576611,13,True,1800.0,TESS-SPOC
267489265,15,True,120.0,SPOC
69997672,40,True,120.0,SPOC
122220263,14,True,120.0,SPOC
110428269,14,True,120.0,SPOC
320525204,40,True,120.0,SPOC
159510109,14,True,120.0,SPOC
284450803,40,True,120.0,SPOC
160268701,40,True,120.0,SPOC
350995812,40,True,120.0,SPOC
21755546,40,True,120.0,SPOC
288391628,40,True,120.0,SPOC
161450762,55,True,120.0,SPOC
117256577,41,True,120.0,SPOC
147576037,40,True,120.0,SPOC
379931600,40,True,120.0,SPOC
48188920,54,True,120.0,SPOC
89510024,41,True,120.0,SPOC
16102323,75,True,200.0,TESS-SPOC
138361973,40,True,120.0,SPOC
232967666,21,True,120.0,SPOC
41330864,75,True,120.0,SPOC
294176967,55,True,120.0,SPOC
101929303,74,True,120.0,SPOC
1717732429,40,True,120.0,SPOC
30329585,40,True,120.0,SPOC
169177766,14,True,1800.0,TESS-SPOC
359496368,14,True,120.0,SPOC
341544930,41,True,120.0,SPOC
258777137,14,True,120.0,SPOC
83210867,14,True,1800.0,TESS-SPOC
289539327,24,True,120.0,SPOC
15247229,41,True,120.0,SPOC
237185205,40,True,120.0,SPOC
89643259,54,True,120.0,SPOC
24364065,40,True,120.0,SPOC
288185138,40,True,120.0,SPOC
327017634,12,True,120.0,SPOC
308034948,10,True,120.0,SPOC
33878688,12,True,120.0,SPOC
399144800,10,True,120.0,SPOC
382437043,12,True,120.0,SPOC
233684822,14,True,120.0,SPOC
237200747,14,True,120.0,SPOC
274662200,15,True,120.0,SPOC
199688472,14,True,120.0,SPOC
229536616,41,True,120.0,SPOC
258777134,14,True,120.0,SPOC
185405474,14,True,1800.0,TESS-SPOC
186000935,41,True,120.0,SPOC
232679662,40,True,120.0,SPOC
233735068,14,True,120.0,SPOC
277014266,41,True,120.0,SPOC
287190564,40,True,120.0,SPOC
294179389,55,True,120.0,SPOC
405904232,41,True,120.0,SPOC
11111899,41,True,120.0,SPOC
136848581,55,True,120.0,SPOC
137284119,55,True,120.0,SPOC
15565627,14,True,1800.0,TESS-SPOC
165523947,55,True,120.0,SPOC
167098530,55,True,120.0,SPOC
195199644,55,True,120.0,SPOC
256886630,15,True,120.0,SPOC
266688542,56,True,120.0,SPOC
274942910,76,True,120.0,SPOC
275111900,55,True,120.0,SPOC
330332501,55,True,120.0,SPOC
345996087,76,True,120.0,SPOC
357457104,15,True,120.0,SPOC
387664866,76,True,120.0,SPOC
387664868,76,True,120.0,SPOC
42123111,41,True,120.0,SPOC
89759617,41,True,120.0,SPOC
92783821,41,True,120.0,SPOC
233681149,14,True,120.0,SPOC
233390838,15,True,120.0,SPOC
256621916,41,True,120.0,SPOC
358631536,55,True,120.0,SPOC
1400770435,14,True,120.0,SPOC
229770036,14,True,120.0,SPOC
279177746,55,True,120.0,SPOC
365683032,56,True,120.0,SPOC
357972447,55,True,120.0,SPOC
275501623,56,True,120.0,SPOC
416624606,55,True,120.0,SPOC
330468175,55,True,120.0,SPOC
230017325,40,True,120.0,SPOC
367099243,52,True,120.0,SPOC
120602501,16,True,120.0,SPOC
129539786,16,True,1800.0,TESS-SPOC
136971594,55,True,120.0,SPOC
155005217,56,True,120.0,SPOC
155114483,17,True,120.0,SPOC
164150539,56,True,120.0,SPOC
190430205,15,True,1800.0,TESS-SPOC
190442486,15,True,1800.0,TESS-SPOC
190743990,56,True,120.0,SPOC
240613164,15,True,1800.0,QLP
249812036,56,True,120.0,SPOC
274170255,55,True,120.0,SPOC
313506357,17,True,120.0,SPOC
328167090,16,True,1800.0,TESS-SPOC
329864959,16,True,120.0,SPOC
343442463,77,True,120.0,SPOC
365389353,15,True,1800.0,TESS-SPOC
389182138,77,True,120.0,SPOC
416987878,15,True,1800.0,TESS-SPOC
430528566,56,True,120.0,SPOC
431156009,57,True,120.0,SPOC
468472950,55,True,120.0,SPOC
468845640,76,True,120.0,SPOC
64553698,16,True,1800.0,TESS-SPOC
66783360,57,True,120.0,SPOC
258801269,40,True,120.0,SPOC
259126549,23,True,120.0,SPOC
259129875,40,True,120.0,SPOC
328750515,56,True,120.0,SPOC
387834907,16,True,120.0,SPOC
329277372,16,True,120.0,SPOC
346418409,16,True,120.0,SPOC
418959198,16,True,120.0,SPOC
128501004,56,True,120.0,SPOC
2041563029,57,True,120.0,SPOC
377304435,40,True,120.0,SPOC
17005768,17,True,120.0,SPOC
421308357,40,True,120.0,SPOC
